site_code,site_name,latitude,longitude,country,null_value,start_date,end_date,duration_years,total_rows,sl_valid_count,sl_missing_count,sl_pct_missing,sl_min,sl_max,sl_p95,sl_p99,sl_extreme_values,sl_quality,sl_quality_score,precip_missing_count,precip_pct_missing,precip_max,precip_p95,precip_p99,ground_precip_coverage_pct,precip_quality,precip_quality_score,sl_threshold,precip_threshold,joint_exceedances,sl_exceedances,precip_exceedances,CPR,joint_quality,quality_tier,quality_description,quality_score
8770733,Lynchburg_Landing,29.764861,-95.078861,USA,-99.9999,1996-01-01 00:00:00,2017-08-29 06:00:00,21.659137577002053,189871,165611,24260,12.777096028356095,0.401,3.803,2.091,2.288,0,significant_missing,3,0,0.0,156.6158771514096,6.95502907035455,23.924809694285106,2.552259165433373,excellent,5,2.091,6.95502907035455,460,2512,9494,3.6622467894573707,sufficient_joint_events,B,Good - minor issues that can be corrected,80
1407081,Raritan_Bay_At_Keansburg_Nj,40.449167,-74.1475,USA,-99.9999,2000-10-30 00:00:00,2021-01-29 13:00:00,20.249144421629023,177518,140563,36955,20.817607228562736,-1.8197,2.1732,0.887,1.14,0,significant_missing,3,0,0.0,92.0565307139327,6.7041054368018145,18.8458174466745,7.17730033010737,excellent,5,0.887,6.7041054368018145,664,6934,8876,1.9151788842018216,sufficient_joint_events,B,Good - minor issues that can be corrected,80
1310521,Hudson_Bay_At_Freeport_Ny,40.627603,-73.575406,USA,-99.9999,1999-10-15 19:00:00,2021-04-07 03:00:00,21.475701574264203,188265,187413,852,0.4525535813879372,-1.1704,3.0724,1.0912,1.2893,0,excellent,5,0,0.0,88.7030363082885,7.437030076960035,20.378312822251512,7.139935728892784,excellent,5,1.0912,7.437030076960035,863,9178,9414,1.8804341817750514,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8570283,Ocean_City_Inlet,38.328267,-75.091086,USA,-99.9999,1997-12-01 00:00:00,2021-07-31 22:00:00,23.66324435318275,207455,200283,7172,3.4571352823503894,1.707,4.313,3.37,3.532,0,excellent,5,0,0.0,152.8282344340255,7.55896558093806,21.133869886398234,5.750162685883685,excellent,5,3.37,7.55896558093806,1038,8663,10373,2.396340720603204,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
773A,Clearwater_Bch_FL,27.977,-82.832,USA,-99.9999,1996-01-01 00:00:00,2018-12-31 22:00:00,22.99794661190965,201623,195319,6304,3.1266274184988814,-0.202,2.334,1.47,1.62,0,excellent,5,0,0.0,149.2190510033424,5.990418747131716,18.5,4.100722635810398,excellent,5,1.47,5.990418747131716,977,9706,10082,2.013017989759881,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8513388,Moriches_Cgs,40.7867,-72.75,USA,-99.9999,1989-07-18 17:00:00,2014-01-22 17:00:00,24.514715947980836,214897,208439,6458,3.005160611827992,0.143,1.84,1.301,1.4324899999999998,0,excellent,5,0,0.0,112.1970862150192,7.805830240158649,20.893173813819864,6.961474566885531,excellent,5,1.301,7.805830240158649,87,694,10745,2.507169610421307,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8761955,Carrollton,29.9329,-90.135472,USA,-99.9999,1996-09-24 00:00:00,2021-08-31 22:00:00,24.933607118412045,218591,216310,2281,1.0435013335407222,-0.233,11.525,9.963,10.83,0,excellent,5,0,0.0,204.0318548679351,7.33734071254225,22.502893529829,4.98190684886386,excellent,5,9.963,7.33734071254225,347,6449,10930,1.0760915293292135,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8454049,Quonset_Point,41.58694,-71.41,USA,-99.9999,1999-10-17 15:00:00,2021-08-31 22:00:00,21.872689938398356,191744,183623,8121,4.2353346128170895,6.193,9.236,8.36,8.571,0,excellent,5,0,0.0,103.8323819636275,6.9698470875891,20.351534932819433,7.917327269692924,excellent,5,8.36,6.9698470875891,716,9067,9587,1.5793866480505352,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8720226,Southbank_Riverwalk,30.320499,-81.659058,USA,-99.9999,1997-04-01 00:00:00,2021-08-31 22:00:00,24.416153319644078,214055,195157,18898,8.828572095956646,-0.938,1.685,0.399,0.58,0,minor_missing,4,0,0.0,116.6659245969867,5.623287558483891,16.3235664367675,3.334656980682535,excellent,5,0.399,5.623287558483891,478,5811,10703,1.6451173116713171,sufficient_joint_events,B,Good - minor issues that can be corrected,90
LIR,Liberty_Island_RD2068,38.32928,-121.69397,USA,-99.9999,1997-12-18 14:00:00,2021-01-01 07:00:00,23.0362765229295,201954,199978,1976,0.9784406349960882,0.2316,4.4166,1.8959,2.2189,0,excellent,5,0,0.0,58.2834035158157,2.4126351252165597,11.748146712677674,3.5275359735385288,excellent,5,1.8959,2.4126351252165597,1402,9966,10098,2.813482537001325,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8720587,St_Augustine_Beach,29.8567,-81.2633,USA,-99.9999,1981-01-01 00:00:00,2002-07-15 18:00:00,21.533196440793976,188779,176292,12487,6.614612854183993,-0.067,3.258,2.538,2.777,0,minor_missing,4,0,0.0,111.6686791180541,7.402806489199025,21.66230164216924,,excellent,5,2.538,7.402806489199025,390,4223,9439,1.8470183949949743,sufficient_joint_events,B,Good - minor issues that can be corrected,90
RRI,Rough_and_Ready_Island,37.963,-121.365,USA,-99.9999,2000-08-28 17:00:00,2021-01-01 06:00:00,20.34223134839151,178334,176376,1958,1.0979398207857167,-1.4995,2.9352,1.8776,2.0848,0,excellent,5,0,0.0,49.2346016494025,2.174898534977346,10.957077115701857,3.079614655646147,excellent,5,1.8776,2.174898534977346,879,8802,8917,1.9972061514968118,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
2480212,Pascagoula_River_At_Mi_1_At_Pascagoula_Ms,30.367778,-88.563056,USA,-99.9999,1999-09-23 14:00:00,2021-03-11 17:00:00,21.464750171115675,188164,177704,10460,5.558980463850683,-0.6614,2.3683,0.6066,0.7710940000000003,0,minor_missing,4,0,0.0,192.2998219728455,8.002004027366564,25.237874696488714,5.426649093344104,excellent,5,0.6066,8.002004027366564,842,8739,9409,1.9268300926196016,sufficient_joint_events,B,Good - minor issues that can be corrected,90
8771013,Eagle_Point,29.48,-94.918306,USA,-99.9999,1993-08-01 00:00:00,2021-08-31 22:00:00,28.082135523613964,246191,240917,5274,2.1422391557774247,0.3,4.758,1.959,2.148,0,excellent,5,0,0.0,155.2923500536849,6.608635644028,22.961993217370544,3.0354480870543603,excellent,5,1.959,6.608635644028,1615,11974,12310,2.697412665161193,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8721604,Trident_Pier,28.415833,-80.593056,USA,-99.9999,1994-10-21 10:00:00,2021-08-31 22:00:00,26.861054072553046,235477,231372,4105,1.7432700433587993,4.909,7.75,6.765,6.972,0,excellent,5,0,0.0,152.3757159709475,5.552147030747465,16.7884886263891,3.409674830238197,excellent,5,6.765,5.552147030747465,1051,11524,11774,1.8239961998053473,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
MTB,Middle_River_at_Tracy_Blvd,37.881,-121.456,USA,-99.9999,1987-10-01 09:00:00,2021-06-02 18:00:00,33.67008898015058,295162,288367,6795,2.3021256123755767,-0.9205,3.6454,1.8989,2.1824,0,excellent,5,0,0.0,48.132929205792095,2.2026598452953,9.862181728656758,3.149795705409233,excellent,5,1.8989,2.2026598452953,1596,14332,14758,2.227199015452841,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8518643,Randalls_Island,40.8,-73.9283,USA,-99.9999,1981-04-30 19:00:00,2014-08-09 23:00:00,33.275838466803556,291701,288589,3112,1.0668458455747496,0.936,3.425,2.8463999999999996,3.03788,0,excellent,5,0,0.0,121.1604102986712,6.8667083978652,19.9818611145019,6.946839400619127,excellent,5,2.8463999999999996,6.8667083978652,16,173,14580,1.8503516575877956,few_joint_events,B,Good - minor issues that can be corrected,90
1409125,Barnegat_Bay_At_Barnegat_Light_Nj,39.760833,-74.110556,USA,-99.9999,2000-10-28 15:00:00,2021-03-30 12:00:00,20.416153319644078,178990,150854,28136,15.719313928152411,-1.2649,1.5819,0.5456,0.7132,0,significant_missing,3,0,0.0,78.0303532947073,7.161706685963,19.463160365808456,7.371920219006649,excellent,5,0.5456,7.161706685963,853,7519,8948,2.2692990898990923,sufficient_joint_events,B,Good - minor issues that can be corrected,80
8772440,Freeport,28.9483,-95.3083,USA,-99.9999,1981-01-01 00:00:00,2008-03-19 13:00:00,27.211498973305954,238550,235240,3310,1.3875497799203522,0.11,3.318,1.887,2.048,0,excellent,5,0,0.0,170.5489337443282,7.992674047289887,26.118752181479934,1.0132047788723537,excellent,5,1.887,7.992674047289887,1276,11593,11928,2.2012361121500557,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
14246900,Columbia_River_At_Port_Westward_Near_Quincy_Or,46.181221,-123.183454,USA,-99.9999,1991-02-22 08:00:00,2021-05-02 00:00:00,30.187542778918548,264641,264625,16,0.006045926368174244,-0.3018,4.5232,2.4841,2.8743,0,excellent,5,0,0.0,88.6809983394414,9.2809110879557,20.568561255856743,6.160421098771543,excellent,5,2.4841,9.2809110879557,1620,13128,13232,2.4680166385185545,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
767A,Galveston_PPier,29.287,-94.79,USA,-99.9999,1981-01-01 00:00:00,2011-07-20 16:00:00,30.546201232032853,267785,266135,1650,0.6161659540302855,-0.208,3.952,1.798,1.966,0,excellent,5,0,0.0,160.2510392665408,8.709150552749575,26.25337553023163,1.261086319248651,excellent,5,1.798,8.709150552749575,1481,13181,13390,2.2470480939279436,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
565A,Port_San_Luis_CA,35.177,-120.76,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,305162,27933,8.38589591557964,0.582,3.743,2.938,3.173,0,minor_missing,4,0,0.0,97.2871780394371,1.633666753752919,12.837833820377577,1.821102087992915,excellent,5,2.938,1.633666753752919,1184,15251,16655,1.5526617632408255,sufficient_joint_events,B,Good - minor issues that can be corrected,90
S46_T,S46_T_Loxahatchee_SouthwestFork,26.93472222,-80.14138889,USA,-99.9999,1995-12-26 11:00:00,2017-12-31 22:00:00,22.015058179329227,192996,189070,3926,2.0342390515865616,-0.5121,2.7481,0.8849099999999976,1.5953619999999995,0,excellent,5,0,0.0,115.9334778785705,5.426222830934,14.657237753271941,4.969014901863251,excellent,5,0.8849099999999976,5.426222830934,549,9454,9650,1.161389087712414,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414863,Richmond,37.923,-122.409583,USA,-99.9999,1996-01-01 00:00:00,2021-08-31 22:00:00,25.66461327857632,224999,219437,5562,2.4720109867154965,2.768,6.181,5.383,5.596,0,excellent,5,0,0.0,56.3117780739048,2.64705836763706,12.564893275498358,3.3720149867332743,excellent,5,5.383,2.64705836763706,1288,10810,11250,2.3829681323877074,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1310740,Reynolds_Channel_At_Point_Lookout_Ny,40.593437,-73.58374,USA,-99.9999,1997-12-24 21:00:00,2021-04-07 03:00:00,23.28268309377139,204103,203058,1045,0.5119963939775506,-1.3106,2.9901,1.0973,1.2984,0,excellent,5,0,0.0,88.7030363082885,7.3454737662359,20.3643317624369,7.08416828758029,excellent,5,1.0973,7.3454737662359,928,9980,10203,1.860111323303276,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9063032,Barcelona_Ny,42.3428,-79.59361,USA,-99.9999,1981-01-01 00:00:00,2019-10-20 11:00:00,38.79808350444901,340116,337602,2514,0.7391595808488869,174.458,175.339,175.21,175.25895999999997,4505,unrealistic_values,1,0,0.0,92.5372242927551,9.331746066891274,19.843862354667642,3.009267426407461,excellent,5,175.21,9.331746066891274,29,224,17006,2.5892552628484067,few_joint_events,D,Unusable - severe data quality issues,50
763A,Dauphin_Island_AL,30.25,-88.075,USA,-99.9999,1981-03-31 19:00:00,2018-12-31 22:00:00,37.752224503764545,330940,290435,40505,12.239378739348522,0.274,3.013,1.409,1.555,0,significant_missing,3,0,0.0,179.0076285600648,8.4350806474361,27.39704851651181,5.635160452045688,excellent,5,1.409,8.4350806474361,1772,14461,16547,2.450729548440633,sufficient_joint_events,B,Good - minor issues that can be corrected,80
8539094,Burlington,40.08,-74.873333,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,346844,9627,2.7006404448047667,0.78,8.772,7.624,7.851,0,excellent,5,0,0.0,73.9346828449925,7.939667999693201,21.7069894074484,4.300770609670913,excellent,5,7.624,7.939667999693201,730,8229,17824,1.7741683553130074,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
SR3,Three_Mile_Slough_at_San_Joaquin_R,38.09011,-121.68677,USA,-99.9999,1982-10-01 08:00:00,2021-03-16 15:00:00,38.455852156057496,337112,307170,29942,8.881914615913999,-0.4054,3.0663,1.9477,2.161,0,minor_missing,4,0,0.0,61.6918534039996,2.2596350590902,10.715324440139911,3.1844016231994114,excellent,5,1.9477,2.2596350590902,2128,15219,16855,2.796603918788847,sufficient_joint_events,B,Good - minor issues that can be corrected,90
8760721,Pilottown,29.178306,-89.258306,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,349628,6843,1.9196512479276013,0.652,3.416,2.282,2.393,0,excellent,5,0,0.0,181.5529018640518,9.42544788117055,27.152852714057747,2.4206737714989437,excellent,5,2.282,9.42544788117055,453,4832,17824,1.8749526621409336,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
740A,Eastport_ME,44.903,-66.985,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,326905,6190,1.8583287050240922,0.328,8.826,7.324,7.844,0,excellent,5,0,0.0,97.6063251495311,10.166769325701265,24.092749178366816,1.9360843002746964,excellent,5,7.324,10.166769325701265,907,16336,16655,1.1104142819170284,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9075014,Harbor_Beach_Mi,43.84639,-82.643059,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,355426,330,0.09276020643362304,175.403,177.73,177.248,177.431,355423,unrealistic_values,1,0,0.0,103.6769568918316,7.180607691395775,17.83952713012695,2.8612307311753,excellent,5,177.248,7.180607691395775,937,17689,17788,1.059403544358342,sufficient_joint_events,D,Unusable - severe data quality issues,60
8454000,Providence,41.807098,-71.401199,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,351063,5408,1.5170939571521946,0.198,4.136,2.585,2.82,0,excellent,5,0,0.0,115.4301643370558,6.6,19.539162516593898,7.861228543135346,excellent,5,2.585,6.6,1235,17442,17794,1.4184737187120673,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
MRU,Middle_River_at_Undine_Road,37.8339,-121.386,USA,-99.9999,1982-10-04 21:00:00,2021-05-14 14:00:00,38.60643394934976,338442,321286,17156,5.069110807760266,0.317,4.0508,2.6487,3.5082,0,minor_missing,4,0,0.0,47.1939959579685,2.1048828615050326,9.906002759891535,3.174842365900213,excellent,5,2.6487,2.1048828615050326,1276,16033,16923,1.591632432721941,sufficient_joint_events,B,Good - minor issues that can be corrected,90
551A,San_Francisco_CA,37.807,-122.465,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,332511,584,0.17532535763070595,1.066,4.511,3.601,3.816,0,excellent,5,0,0.0,54.5677163654545,2.512816488734795,11.328906416790662,4.172383254026629,excellent,5,3.601,2.512816488734795,1817,16588,16655,2.190707410065271,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9412110,Port_San_Luis,35.168806,-120.754194,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,353525,2946,0.8264346889368279,0.582,3.743,2.941,3.173,0,excellent,5,0,0.0,97.2871780394371,1.6074724495069002,12.647863924469066,1.869717312207725,excellent,5,2.941,1.6074724495069002,1403,17531,17824,1.6005528248907523,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8720030,Fernandina_Beach,30.671389,-81.465833,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,345498,10973,3.0782307677202354,-0.686,3.759,2.567,2.799,0,excellent,5,0,0.0,129.2318142513977,6.1,17.584314644302477,5.035472731302126,excellent,5,2.567,6.1,1128,16877,17732,1.3436319771263108,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8638610,Sewells_Point,36.946701,-76.330002,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,354679,1792,0.5027056899439225,0.457,3.74,2.327,2.536,0,excellent,5,0,0.0,143.3674067257015,6.7913306542379495,19.048836982642502,6.416230212275332,excellent,5,2.327,6.7913306542379495,1798,17673,17824,2.0346908913585833,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9087079,Green_Bay_Wi,44.541111,-88.007222,USA,-99.9999,1981-01-01 00:00:00,2020-10-27 19:00:00,39.81930184804928,349076,343595,5481,1.5701451832838693,174.795,178.096,177.269,177.472,343595,unrealistic_values,1,0,0.0,104.7678291797638,5.55787336448075,15.642840415239299,6.10783898062313,excellent,5,177.269,5.55787336448075,1399,17168,17454,1.6297576529481677,sufficient_joint_events,D,Unusable - severe data quality issues,60
8747437,Bay_Waveland_Yacht_Club,30.325,-89.325,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,328645,27826,7.805964580568967,-0.338,4.02,1.463,1.665,0,minor_missing,4,0,0.0,177.26723849773398,9.79962020272745,28.58223468065239,2.0338260335342846,excellent,5,1.463,9.79962020272745,1668,12670,17824,2.6329248433158243,sufficient_joint_events,B,Good - minor issues that can be corrected,90
8573927,Chesapeake_City,39.526667,-75.81,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,339632,16839,4.723806424646044,-0.015,2.996,2.09,2.243,0,excellent,5,0,0.0,124.0259035962481,7.0464745163380496,20.2051371335869,5.334234762435093,excellent,5,2.09,7.0464745163380496,1060,8744,17824,2.4244584591270386,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
742A,Woods_Hole_MA,41.523,-70.672,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,325636,7459,2.239301100286705,0.074,2.865,1.536,1.705,0,excellent,5,0,0.0,110.9930574893951,10.37879049318344,25.295599818133418,2.773983398129663,excellent,5,1.536,10.37879049318344,1753,16166,16655,2.168716672746018,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8638863,Chesapeake_Bay_Bridge_Tunnel,36.9667,-76.1133,USA,-99.9999,1981-01-01 00:00:00,2017-09-28 11:00:00,36.73921971252567,322068,320383,1685,0.5231814399443596,6.898,9.944,8.712,8.924,0,excellent,5,0,0.0,145.4311192028399,6.841110269206684,19.348817467689578,6.38684998199138,excellent,5,8.712,6.841110269206684,1666,16018,16104,2.080082317973502,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9446484,Tacoma,47.27,-122.413,USA,-99.9999,1997-07-03 10:00:00,2021-08-31 22:00:00,24.161533196440793,211813,211152,661,0.3120677201116079,-1.236,4.711,3.788,4.048,0,excellent,5,0,0.0,69.5064008332906,5.805590748786879,14.564602136551844,10.916232714705897,excellent,5,3.788,5.805590748786879,1145,10553,10591,2.1699273406026762,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8575512,Annapolis,38.98328,-76.4816,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,349636,6835,1.9174070260974947,0.349,3.57,2.005,2.161,0,excellent,5,0,0.0,148.3799442189592,6.4092501997947,19.1411525011062,7.041526519688839,excellent,5,2.005,6.4092501997947,2059,17431,17824,2.3623980456876037,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
576A,Humboldt_Bay_CA,40.767,-124.217,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,328318,4777,1.4341253996607575,3.566,7.434,6.557,6.821,0,excellent,5,0,0.0,104.2284881251589,8.854003548618564,23.23264615278282,4.710668127711314,excellent,5,6.557,8.854003548618564,1858,16373,16655,2.26955611125308,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8519483,Bergen_Point_West_Reach,40.6391,-74.146306,USA,-99.9999,1981-09-17 23:00:00,2021-08-31 22:00:00,39.950718685831625,350232,333187,17045,4.86677402407547,0.267,5.685,3.065,3.288,0,excellent,5,0,0.0,93.4216827154159,6.694546804734823,19.51887390009628,7.355695653167044,excellent,5,3.065,6.694546804734823,1467,16449,17512,1.783654315215092,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9063020,Buffalo_Ny,42.877444,-78.890472,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,355612,144,0.04047718098921733,172.911,176.825,174.93,175.136,355612,unrealistic_values,1,0,0.0,84.8055183887481,6.6657692193947495,16.73718325789645,9.10286825801954,excellent,5,174.93,6.6657692193947495,1648,17605,17788,1.8721743489399305,sufficient_joint_events,D,Unusable - severe data quality issues,60
9087068,Kewaunee_Lake_Michigan_Wi,44.463972,-87.501028,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,330936,24821,6.976953369856391,175.425,177.686,177.264,177.449,330854,unrealistic_values,1,0,0.0,253.7,7.242970466592104,18.020797610280077,1.73657861967579,excellent,5,177.264,7.242970466592104,1382,16367,17788,1.6887497355361476,sufficient_joint_events,D,Unusable - severe data quality issues,60
769A,Rockport_TX,28.022,-97.047,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,324801,8294,2.489980335940197,1.17,2.888,2.275,2.419,0,excellent,5,0,0.0,122.5451946257862,5.077441250421035,17.464985787868123,3.1273360452723695,excellent,5,2.275,5.077441250421035,2264,16144,16655,2.804715084503652,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
IBS,Ibis,38.157,-122.113,USA,-99.9999,1994-07-01 08:00:00,2021-01-01 07:00:00,26.50239561943874,232344,155078,77266,33.255001205109664,-0.9449,3.7582,2.097,2.3104,0,excessive_missing,2,0,0.0,77.7737826108477,2.741828709835606,13.520345017313929,3.190527838033261,excellent,5,2.097,2.741828709835606,653,7600,11618,1.718302724447545,sufficient_joint_events,C,Problematic - major issues but potentially usable with caveats,70
S27_T,Miami_North_S27_T,25.85083333,-80.18833333,USA,-99.9999,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,305505,6446,2.066350163968059,-0.5243,1.5705,0.7201,0.8711,0,excellent,5,0,0.0,123.3920097871532,6.1,15.5,5.228385227167087,excellent,5,0.7201,6.1,1286,15273,15590,1.6848330914033398,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8534720,Atlantic_City,39.356667,-74.418053,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,346920,8807,2.475774962260385,0.586,4.218,2.999,3.23,0,excellent,5,0,0.0,107.1986567733347,7.09433379525413,19.911824226378307,6.901078636145134,excellent,5,2.999,7.09433379525413,1544,17193,17787,1.7960141647991053,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9444900,Port_Townsend,48.1129,-122.7595,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,353122,2605,0.732303142578438,-0.256,4.56,3.648,3.892,0,excellent,5,0,0.0,66.8926396510869,8.965021371841413,18.160209558123988,4.154590458413334,excellent,5,3.648,8.965021371841413,2584,17602,17787,2.935922703652758,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9431647,Port_Orford,42.738972,-124.49828,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,341305,15166,4.25448353442496,6.061,10.366,9.267,9.559,0,excellent,5,0,0.0,119.1932320593878,9.2391893267631,23.328261673378766,8.90928013779522,excellent,5,9.267,9.2391893267631,2091,16004,17824,2.6130307533361274,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9449424,Cherry_Point,48.8633,-122.758,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352636,3835,1.0758238398074458,0.668,5.819,4.72,4.988,0,excellent,5,0,0.0,73.175469040791,11.126466095447501,21.751897037011776,5.571561220968887,excellent,5,4.72,11.126466095447501,2691,17575,17824,3.0622270961077307,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
556A,Crescent_City_CA,41.745,-124.183,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,328909,4186,1.2566985394557109,0.195,4.407,3.217,3.487,0,excellent,5,0,0.0,143.010014295573,14.42288100716379,34.57854026552809,4.600489349885168,excellent,5,3.217,14.42288100716379,2189,16436,16655,2.6636251423696757,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
752A,Fort_Pulaski_GA,32.033,-80.902,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,331504,1591,0.47764151368228286,-0.174,4.881,3.407,3.653,0,excellent,5,0,0.0,155.7005494831855,7.429588437008717,20.967330098147404,4.958945646136988,excellent,5,3.407,7.429588437008717,1045,16545,16655,1.2632025554787718,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8447930,Woods_Hole,41.523613,-70.671112,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,349319,7152,2.0063343161154763,0.074,2.865,1.545,1.7152700000000187,0,excellent,5,0,0.0,110.9930574893951,10.0930571556077,24.899134617868324,3.3239730581169296,excellent,5,1.545,10.0930571556077,1776,17217,17823,2.0631408556523025,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8533051,Toms_River,39.95,-74.1983,USA,-99.9999,1981-01-01 00:00:00,2016-01-11 10:00:00,35.02532511978097,307043,300439,6604,2.1508388075937246,-1.032,0.046,-0.26975000000000005,-0.12915000000000054,0,excellent,5,0,0.0,294.6,9.19809877872238,23.03195955038747,1.6202942258901847,excellent,5,-0.26975000000000005,9.19809877872238,20,121,15353,3.305602103231231,few_joint_events,B,Good - minor issues that can be corrected,90
9087044,Calumet_Harbor_Il,41.729721,-87.53833,USA,-99.9999,1981-01-01 00:00:00,2021-08-02 04:00:00,40.58316221765914,355757,352780,2977,0.8368071464510888,175.138,177.837,177.275,177.474,352780,unrealistic_values,1,0,0.0,82.6064795255661,7.981981635066367,20.46971440305009,6.328195931492564,excellent,5,177.275,7.981981635066367,1328,17585,17788,1.51036542671501,sufficient_joint_events,D,Unusable - severe data quality issues,60
592A,South_Beach_OR,44.625,-124.043,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,330241,2854,0.8568126210240322,0.427,5.09,3.994,4.311,0,excellent,5,0,0.0,108.5511624812056,14.047287487079453,28.56456142654335,2.7304522733754633,excellent,5,3.994,14.047287487079453,2654,16502,16655,3.2165315260131857,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S25_T,Miami_S25_T,25.78305556,-80.24,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,337134,13505,3.851539617669455,-0.4041,1.6504,0.7254,0.8778,0,excellent,5,0,0.0,144.59852278232069,6.035992503166105,15.774397253990083,5.207350009553986,excellent,5,0.7254,6.035992503166105,1562,16825,17532,1.856755477311875,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
584A,Port_Angeles_WA,48.125,-123.44,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,251045,82050,24.632612317807233,-0.13,4.438,3.46,3.716,0,significant_missing,3,0,0.0,80.5230677127042,9.775378404901787,21.966208784352776,2.460259085245951,excellent,5,3.46,9.775378404901787,2623,12492,16655,4.19942463566956,sufficient_joint_events,B,Good - minor issues that can be corrected,80
